date,symbol,equity,cash,positions
2022-09-30,AAPL,102581.5,102581.5,0
2022-10-03,AAPL,92709.09,92401.27,1
2022-10-04,AAPL,92977.83,92401.27,1
2022-10-05,AAPL,103152.68,103152.68,0
2022-10-06,AAPL,103152.68,103152.68,0
2022-10-07,AAPL,103152.68,103152.68,0
2022-10-10,AAPL,103152.68,103152.68,0
2022-10-11,AAPL,92837.13,92946.84,1
2022-10-12,AAPL,92790.64,92946.84,1
2022-10-13,AAPL,93128.44,92946.84,1
2022-10-14,AAPL,92793.54,92946.84,1
2022-10-17,AAPL,93086.3,92946.84,1
2022-10-18,AAPL,93183.65,92946.84,1
2022-10-19,AAPL,93191.64,92946.84,1
2022-10-20,AAPL,93157.49,92946.84,1
2022-10-21,AAPL,93439.36,92946.84,1
2022-10-24,AAPL,93597.72,92946.84,1
2022-10-25,AAPL,103798.13,103798.13,0
2022-10-26,AAPL,103798.13,103798.13,0
2022-10-27,AAPL,103798.13,103798.13,0
2022-10-28,AAPL,103798.13,103798.13,0
2022-10-31,AAPL,103798.13,103798.13,0
2022-11-01,AAPL,103798.13,103798.13,0
2022-11-02,AAPL,103798.13,103798.13,0
2022-11-03,AAPL,103798.13,103798.13,0
2022-11-04,AAPL,103798.13,103798.13,0
2022-11-07,AAPL,103798.13,103798.13,0
2022-11-08,AAPL,103798.13,103798.13,0
2022-11-09,AAPL,103798.13,103798.13,0
2022-11-10,AAPL,103798.13,103798.13,0
2022-11-11,AAPL,103798.13,103798.13,0
2022-11-14,AAPL,103798.13,103798.13,0
2022-11-15,AAPL,103798.13,103798.13,0
2022-11-16,AAPL,103798.13,103798.13,0
2022-11-17,AAPL,103798.13,103798.13,0
2022-11-18,AAPL,103798.13,103798.13,0
2022-11-21,AAPL,103798.13,103798.13,0
2022-11-22,AAPL,103798.13,103798.13,0
2022-11-23,AAPL,103798.13,103798.13,0
2022-11-25,AAPL,103798.13,103798.13,0
2022-11-28,AAPL,103798.13,103798.13,0
2022-11-29,AAPL,103798.13,103798.13,0
2022-11-30,AAPL,103798.13,103798.13,0
2022-12-01,AAPL,103798.13,103798.13,0
2022-12-02,AAPL,103798.13,103798.13,0
2022-12-05,AAPL,103798.13,103798.13,0
2022-12-06,AAPL,103798.13,103798.13,0
2022-12-07,AAPL,103798.13,103798.13,0
2022-12-08,AAPL,103798.13,103798.13,0
2022-12-09,AAPL,103798.13,103798.13,0
2022-12-12,AAPL,103798.13,103798.13,0
2022-12-13,AAPL,103798.13,103798.13,0
2022-12-14,AAPL,103798.13,103798.13,0
2022-12-15,AAPL,103798.13,103798.13,0
2022-12-16,AAPL,103798.13,103798.13,0
2022-12-19,AAPL,103798.13,103798.13,0
2022-12-20,AAPL,103798.13,103798.13,0
2022-12-21,AAPL,93755.28,93515.72,1
2022-12-22,AAPL,93505.15,93515.72,1
2022-12-23,AAPL,93476.41,93515.72,1
2022-12-27,AAPL,93334.25,93515.72,1
2022-12-28,AAPL,93024.3,93515.72,1
2022-12-29,AAPL,93296.16,93009.94,1
2022-12-30,AAPL,93322.28,93009.94,1
2023-01-03,AAPL,92925.63,93009.94,1
2023-01-04,AAPL,93030.91,93009.94,1
2023-01-05,AAPL,92921.55,93009.94,1
2023-01-06,AAPL,93296.98,93009.94,1
2023-01-09,AAPL,93340.23,93009.94,1
2023-01-10,AAPL,93387.57,93009.94,1
2023-01-11,AAPL,93612.83,93009.94,1
2023-01-12,AAPL,103899.25,103899.25,0
2023-01-13,AAPL,103899.25,103899.25,0
2023-01-17,AAPL,103899.25,103899.25,0
2023-01-18,AAPL,103899.25,103899.25,0
2023-01-19,AAPL,103899.25,103899.25,0
2023-01-20,AAPL,103899.25,103899.25,0
2023-01-23,AAPL,103899.25,103899.25,0
2023-01-24,AAPL,103899.25,103899.25,0
2023-01-25,AAPL,103899.25,103899.25,0
2023-01-26,AAPL,103899.25,103899.25,0
2023-01-27,AAPL,103899.25,103899.25,0
2023-01-30,AAPL,103899.25,103899.25,0
2023-01-31,AAPL,103899.25,103899.25,0
2023-02-01,AAPL,103899.25,103899.25,0
2023-02-02,AAPL,103899.25,103899.25,0
2023-02-03,AAPL,103899.25,103899.25,0
2023-02-06,AAPL,103899.25,103899.25,0
2023-02-07,AAPL,103899.25,103899.25,0
2023-02-08,AAPL,103899.25,103899.25,0
2023-02-09,AAPL,103899.25,103899.25,0
2023-02-10,AAPL,103899.25,103899.25,0
2023-02-13,AAPL,103899.25,103899.25,0
2023-02-14,AAPL,103899.25,103899.25,0
2023-02-15,AAPL,103899.25,103899.25,0
2023-02-16,AAPL,103899.25,103899.25,0
2023-02-17,AAPL,103899.25,103899.25,0
2023-02-21,AAPL,103899.25,103899.25,0
2023-02-22,AAPL,103899.25,103899.25,0
2023-02-23,AAPL,103899.25,103899.25,0
2023-02-24,AAPL,103899.25,103899.25,0
2023-02-27,AAPL,103899.25,103899.25,0
2023-02-28,AAPL,103899.25,103899.25,0
2023-03-01,AAPL,103899.25,103899.25,0
2023-03-02,AAPL,103899.25,103899.25,0
2023-03-03,AAPL,103899.25,103899.25,0
2023-03-06,AAPL,103899.25,103899.25,0
2023-03-07,AAPL,103899.25,103899.25,0
